INPUT:idx	INPUT:task1_suite_id	INPUT:neutral_comment	INPUT:training_counter	OUTPUT:toxic	GOLDEN:toxic	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
781	1	Люди совершившие преступления снова уйдут от ответственности, как после этого они живут	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb23a8ebdc7126ec65e7	00027db66d--652c6aa2ac0d3c5e4b2bdef1	00027db66d--652ceb23a8ebdc7126ec65e7	00027db66d--652ceb23a8ebdc7126ec65e5	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T07:49:55.194	2023-10-16T07:53:41.085	2023-10-16T07:53:41.085	0.0300000000
3	control	нашим дизайнерам с ирбита по рукам дать	1	false	true			https://platform.toloka.ai/task/41793133/00027db66d--652ceb23a8ebdc7126ec65e7	00027db66d--652c699d593a5b043e02278f	00027db66d--652ceb23a8ebdc7126ec65e7	00027db66d--652ceb23a8ebdc7126ec65e5	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T07:49:55.194	2023-10-16T07:53:41.085	2023-10-16T07:53:41.085	0.0300000000
0	control	Ой не сиди и там ври на случай если кто-то сидит и тvаги ро раге там ворует	1	false	true			https://platform.toloka.ai/task/41793133/00027db66d--652ceb294f14b96d9b3aa1e8	00027db66d--652c699d593a5b043e022789	00027db66d--652ceb294f14b96d9b3aa1e8	00027db66d--652ceb294f14b96d9b3aa1de	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:50:01.956	2023-10-16T07:51:01.631	2023-10-16T07:51:01.631	0.0320000000
789	1	Солнышко людей разводит, а люди сами лезут	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb294f14b96d9b3aa1e8	00027db66d--652c6aa2ac0d3c5e4b2bdf01	00027db66d--652ceb294f14b96d9b3aa1e8	00027db66d--652ceb294f14b96d9b3aa1de	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:50:01.956	2023-10-16T07:51:01.631	2023-10-16T07:51:01.631	0.0320000000
278	1	Вы держитесь, а я побежал	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb294f14b96d9b3aa1e8	00027db66d--652c6a9dac0d3c5e4b2bdae4	00027db66d--652ceb294f14b96d9b3aa1e8	00027db66d--652ceb294f14b96d9b3aa1de	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:50:01.956	2023-10-16T07:51:01.631	2023-10-16T07:51:01.631	0.0320000000
206	1	Этот же человек и посоветовал	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb3aab3da57ae561d351	00027db66d--652c6a9cac0d3c5e4b2bda4b	00027db66d--652ceb3aab3da57ae561d351	00027db66d--652ceb3aab3da57ae561d34e	24765eed5626efa2d96f7f4e863a7b21	APPROVED	2023-10-16T07:50:18.897	2023-10-16T07:51:11.459	2023-10-16T07:51:11.459	0.0300000000
11	control	Сами же вчера ещё проигрывали с ватных ВР ТИ, а сегодня сами той же ерундой занялись	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652ceb3aab3da57ae561d351	00027db66d--652c699d593a5b043e02279f	00027db66d--652ceb3aab3da57ae561d351	00027db66d--652ceb3aab3da57ae561d34e	24765eed5626efa2d96f7f4e863a7b21	APPROVED	2023-10-16T07:50:18.897	2023-10-16T07:51:11.459	2023-10-16T07:51:11.459	0.0300000000
567	1	злые люди как будто вид делают что ни чего не происходит	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb3aab3da57ae561d351	00027db66d--652c6aa0ac0d3c5e4b2bdd40	00027db66d--652ceb3aab3da57ae561d351	00027db66d--652ceb3aab3da57ae561d34e	24765eed5626efa2d96f7f4e863a7b21	APPROVED	2023-10-16T07:50:18.897	2023-10-16T07:51:11.459	2023-10-16T07:51:11.459	0.0300000000
83	1	А что за женщина в чёрном платье на последнем фото	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb666379453ce3186a05	00027db66d--652c6a9aac0d3c5e4b2bd93e	00027db66d--652ceb666379453ce3186a05	00027db66d--652ceb666379453ce3186a02	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:51:02.906	2023-10-16T07:51:46.551	2023-10-16T07:51:46.551	0.0300000000
21	control	Наши боятся с такими связываться, а командировочные менты такие же, как и этот.	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652ceb666379453ce3186a05	00027db66d--652c699d593a5b043e0227b3	00027db66d--652ceb666379453ce3186a05	00027db66d--652ceb666379453ce3186a02	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:51:02.906	2023-10-16T07:51:46.551	2023-10-16T07:51:46.551	0.0300000000
699	1	Это не правда, есть и другие ее фото во время войны!!!	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb666379453ce3186a05	00027db66d--652c6aa1ac0d3c5e4b2bde4a	00027db66d--652ceb666379453ce3186a05	00027db66d--652ceb666379453ce3186a02	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:51:02.906	2023-10-16T07:51:46.551	2023-10-16T07:51:46.551	0.0300000000
789	1	Солнышко людей разводит, а люди сами лезут	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652ceb88a8ebdc7126ec80c7	00027db66d--652c6aa2ac0d3c5e4b2bdf01	00027db66d--652ceb88a8ebdc7126ec80c7	00027db66d--652ceb88a8ebdc7126ec80c5	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:51:36.203	2023-10-16T07:52:01.123	2023-10-16T07:52:01.123	0.0300000000
277	1	Флаг которому ты присягал, нельзя рвать. Это предательство.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb88a8ebdc7126ec80c7	00027db66d--652c6a9dac0d3c5e4b2bdae2	00027db66d--652ceb88a8ebdc7126ec80c7	00027db66d--652ceb88a8ebdc7126ec80c5	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:51:36.203	2023-10-16T07:52:01.123	2023-10-16T07:52:01.123	0.0300000000
10	control	Опять кто-то появился..провокатор..	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652ceb88a8ebdc7126ec80c7	00027db66d--652c699d593a5b043e02279d	00027db66d--652ceb88a8ebdc7126ec80c7	00027db66d--652ceb88a8ebdc7126ec80c5	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:51:36.203	2023-10-16T07:52:01.123	2023-10-16T07:52:01.123	0.0300000000
638	1	Лень готовить, кашки кастрюлю сварил, на неделю хватит)	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb94e013ff63cf072403	00027db66d--652c6aa1ac0d3c5e4b2bddcf	00027db66d--652ceb94e013ff63cf072403	00027db66d--652ceb94e013ff63cf0723f8	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:51:48.339	2023-10-16T07:54:00.136	2023-10-16T07:54:00.136	0.0300000000
433	1	Ты бы не оскорбляла другие нации за это могут наказать	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb94e013ff63cf072403	00027db66d--652c6a9fac0d3c5e4b2bdc32	00027db66d--652ceb94e013ff63cf072403	00027db66d--652ceb94e013ff63cf0723f8	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:51:48.339	2023-10-16T07:54:00.136	2023-10-16T07:54:00.136	0.0300000000
4	control	Ага, именно твак вы, на нас все стрелки переводите! А вы прямо ангелочки майданные, белые и пушистые!	1	false	true			https://platform.toloka.ai/task/41793133/00027db66d--652ceb94e013ff63cf072403	00027db66d--652c699d593a5b043e022791	00027db66d--652ceb94e013ff63cf072403	00027db66d--652ceb94e013ff63cf0723f8	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:51:48.339	2023-10-16T07:54:00.136	2023-10-16T07:54:00.136	0.0300000000
14	control	а вот этот на картинке, кого копытами топчет.мой ответ был тому, кто выставил этот пост.	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652ceb9e6379453ce3187b30	00027db66d--652c699d593a5b043e0227a5	00027db66d--652ceb9e6379453ce3187b30	00027db66d--652ceb9e6379453ce3187b2e	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-16T07:51:58.069	2023-10-16T07:54:11.003	2023-10-16T07:54:11.003	0.0300000000
378	1	тебя не должно волновать, где я учусь и нечего оскорблять меня.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb9e6379453ce3187b30	00027db66d--652c6a9eac0d3c5e4b2bdbc2	00027db66d--652ceb9e6379453ce3187b30	00027db66d--652ceb9e6379453ce3187b2e	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-16T07:51:58.069	2023-10-16T07:54:11.003	2023-10-16T07:54:11.003	0.0300000000
432	1	вот удивили я такое каждый день на работе штук по 50 делаю	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceb9e6379453ce3187b30	00027db66d--652c6a9fac0d3c5e4b2bdc30	00027db66d--652ceb9e6379453ce3187b30	00027db66d--652ceb9e6379453ce3187b2e	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-16T07:51:58.069	2023-10-16T07:54:11.003	2023-10-16T07:54:11.003	0.0300000000
39	control	Надо было развернуться и наказать этих людей	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652ceba26379453ce3187c65	00027db66d--652c699e593a5b043e0227d7	00027db66d--652ceba26379453ce3187c65	00027db66d--652ceba26379453ce3187c56	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:52:02.582	2023-10-16T07:52:43.388	2023-10-16T07:52:43.388	0.0300000000
206	1	Этот же человек и посоветовал	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceba26379453ce3187c65	00027db66d--652c6a9cac0d3c5e4b2bda4b	00027db66d--652ceba26379453ce3187c65	00027db66d--652ceba26379453ce3187c56	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:52:02.582	2023-10-16T07:52:43.388	2023-10-16T07:52:43.388	0.0300000000
752	1	Да-а-а, с такими боевыми товарищами  с революцией точно окальсонится	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ceba26379453ce3187c65	00027db66d--652c6aa2ac0d3c5e4b2bdeb7	00027db66d--652ceba26379453ce3187c65	00027db66d--652ceba26379453ce3187c56	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:52:02.582	2023-10-16T07:52:43.388	2023-10-16T07:52:43.388	0.0300000000
36	1	Навязывание любой религии плохо, но есть. Православие для русских не является чужой враждебно-настроеной религией.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cebcc69e9c13d553bc679	00027db66d--652c6a9aac0d3c5e4b2bd8dd	00027db66d--652cebcc69e9c13d553bc679	00027db66d--652cebcc69e9c13d553bc676	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:52:44.801	2023-10-16T07:53:22.784	2023-10-16T07:53:22.784	0.0300000000
27	control	твоя церковь тебе не поможет	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cebcc69e9c13d553bc679	00027db66d--652c699d593a5b043e0227bf	00027db66d--652cebcc69e9c13d553bc679	00027db66d--652cebcc69e9c13d553bc676	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:52:44.801	2023-10-16T07:53:22.784	2023-10-16T07:53:22.784	0.0300000000
124	1	Ты всех замучила уйди уже куда нибудь	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652cebcc69e9c13d553bc679	00027db66d--652c6a9bac0d3c5e4b2bd998	00027db66d--652cebcc69e9c13d553bc679	00027db66d--652cebcc69e9c13d553bc676	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:52:44.801	2023-10-16T07:53:22.784	2023-10-16T07:53:22.784	0.0300000000
433	1	Ты бы не оскорбляла другие нации за это могут наказать	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cebf44f14b96d9b3ad49c	00027db66d--652c6a9fac0d3c5e4b2bdc32	00027db66d--652cebf44f14b96d9b3ad49c	00027db66d--652cebf34f14b96d9b3ad48a	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:53:24.058	2023-10-16T07:53:59.682	2023-10-16T07:53:59.682	0.0300000000
24	control	Наше правительство издевается над пенсионерами	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cebf44f14b96d9b3ad49c	00027db66d--652c699d593a5b043e0227b9	00027db66d--652cebf44f14b96d9b3ad49c	00027db66d--652cebf34f14b96d9b3ad48a	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:53:24.058	2023-10-16T07:53:59.682	2023-10-16T07:53:59.682	0.0300000000
454	1	тебе указанный вектор движения что ли не понятен??	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652cebf44f14b96d9b3ad49c	00027db66d--652c6a9fac0d3c5e4b2bdc5c	00027db66d--652cebf44f14b96d9b3ad49c	00027db66d--652cebf34f14b96d9b3ad48a	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:53:24.058	2023-10-16T07:53:59.682	2023-10-16T07:53:59.682	0.0300000000
8	control	Лучше не пиши ничего. Только позоришься	1	false	true			https://platform.toloka.ai/task/41793133/00027db66d--652cebfab807d273d25e5184	00027db66d--652c699d593a5b043e022799	00027db66d--652cebfab807d273d25e5184	00027db66d--652cebfab807d273d25e517a	5d057a803b5cf0377ef8aa37cb513efd	APPROVED	2023-10-16T07:53:30.763	2023-10-16T07:55:13.269	2023-10-16T07:55:13.269	0.0300000000
432	1	вот удивили я такое каждый день на работе штук по 50 делаю	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cebfab807d273d25e5184	00027db66d--652c6a9fac0d3c5e4b2bdc30	00027db66d--652cebfab807d273d25e5184	00027db66d--652cebfab807d273d25e517a	5d057a803b5cf0377ef8aa37cb513efd	APPROVED	2023-10-16T07:53:30.763	2023-10-16T07:55:13.269	2023-10-16T07:55:13.269	0.0300000000
277	1	Флаг которому ты присягал, нельзя рвать. Это предательство.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cebfab807d273d25e5184	00027db66d--652c6a9dac0d3c5e4b2bdae2	00027db66d--652cebfab807d273d25e5184	00027db66d--652cebfab807d273d25e517a	5d057a803b5cf0377ef8aa37cb513efd	APPROVED	2023-10-16T07:53:30.763	2023-10-16T07:55:13.269	2023-10-16T07:55:13.269	0.0300000000
206	1	Этот же человек и посоветовал	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec06ab3da57ae5621041	00027db66d--652c6a9cac0d3c5e4b2bda4b	00027db66d--652cec06ab3da57ae5621041	00027db66d--652cec06ab3da57ae562103f	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T07:53:42.521	2023-10-16T07:56:13.457	2023-10-16T07:56:13.457	0.0300000000
31	control	Уезжай в Украину, там твоё лицо	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cec06ab3da57ae5621041	00027db66d--652c699d593a5b043e0227c7	00027db66d--652cec06ab3da57ae5621041	00027db66d--652cec06ab3da57ae562103f	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T07:53:42.521	2023-10-16T07:56:13.457	2023-10-16T07:56:13.457	0.0300000000
277	1	Флаг которому ты присягал, нельзя рвать. Это предательство.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec06ab3da57ae5621041	00027db66d--652c6a9dac0d3c5e4b2bdae2	00027db66d--652cec06ab3da57ae5621041	00027db66d--652cec06ab3da57ae562103f	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T07:53:42.521	2023-10-16T07:56:13.457	2023-10-16T07:56:13.457	0.0300000000
516	1	Плохой человек плохой везде	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec1967632923dd7b0a4e	00027db66d--652c6aa0ac0d3c5e4b2bdcda	00027db66d--652cec1967632923dd7b0a4e	00027db66d--652cec1967632923dd7b0a0c	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:54:01.144	2023-10-16T07:54:40.436	2023-10-16T07:54:40.436	0.0300000000
735	1	Европа отстала, Россия вроде впереди, вчувствуешься себя все рано сзади	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652cec1967632923dd7b0a4e	00027db66d--652c6aa2ac0d3c5e4b2bde94	00027db66d--652cec1967632923dd7b0a4e	00027db66d--652cec1967632923dd7b0a0c	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:54:01.144	2023-10-16T07:54:40.436	2023-10-16T07:54:40.436	0.0300000000
7	control	Неужели не доходит, что жалоба прилетит уже не от робота?	1	true	true			https://platform.toloka.ai/task/41793133/00027db66d--652cec1967632923dd7b0a4e	00027db66d--652c699d593a5b043e022797	00027db66d--652cec1967632923dd7b0a4e	00027db66d--652cec1967632923dd7b0a0c	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:54:01.144	2023-10-16T07:54:40.436	2023-10-16T07:54:40.436	0.0300000000
1	control	Самим не стыдно, не смейте марать память о великом артисте, вы ему в подметки не годитесь!!!	1	false	true			https://platform.toloka.ai/task/41793133/00027db66d--652cec1b9404dc38e674c61c	00027db66d--652c699d593a5b043e02278b	00027db66d--652cec1b9404dc38e674c61c	00027db66d--652cec1b9404dc38e674c618	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:54:03.776	2023-10-16T07:55:09.502	2023-10-16T07:55:09.502	0.0300000000
38	1	Глупцы Путиных в запасе лет на 200	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec1b9404dc38e674c61c	00027db66d--652c6a9aac0d3c5e4b2bd8e1	00027db66d--652cec1b9404dc38e674c61c	00027db66d--652cec1b9404dc38e674c618	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:54:03.776	2023-10-16T07:55:09.502	2023-10-16T07:55:09.502	0.0300000000
564	1	Возраст подняли нам... А ноешь ты.. Ну а вам еще поднимут...	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec1b9404dc38e674c61c	00027db66d--652c6aa0ac0d3c5e4b2bdd3a	00027db66d--652cec1b9404dc38e674c61c	00027db66d--652cec1b9404dc38e674c618	d1022782315ed40f8c6ef248e05266ba	APPROVED	2023-10-16T07:54:03.776	2023-10-16T07:55:09.502	2023-10-16T07:55:09.502	0.0300000000
789	1	Солнышко людей разводит, а люди сами лезут	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec246379453ce3189b04	00027db66d--652c6aa2ac0d3c5e4b2bdf01	00027db66d--652cec246379453ce3189b04	00027db66d--652cec246379453ce3189afe	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-16T07:54:12.267	2023-10-16T07:58:43.427	2023-10-16T07:58:43.427	0.0300000000
22	control	да ты бабуля уже всем надоела, кому только было возможно. это твой образ жизни, искренне сочувствую домашним.	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cec246379453ce3189b04	00027db66d--652c699d593a5b043e0227b5	00027db66d--652cec246379453ce3189b04	00027db66d--652cec246379453ce3189afe	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-16T07:54:12.267	2023-10-16T07:58:43.427	2023-10-16T07:58:43.427	0.0300000000
316	1	Не так? Всё равно, что и как, люди вышли на улицы.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec246379453ce3189b04	00027db66d--652c6a9dac0d3c5e4b2bdb34	00027db66d--652cec246379453ce3189b04	00027db66d--652cec246379453ce3189afe	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-16T07:54:12.267	2023-10-16T07:58:43.427	2023-10-16T07:58:43.427	0.0300000000
37	1	скажите мне митрополит кирилл не сергий романов схимонах ставит диагнозы ахилла	1	true				https://platform.toloka.ai/task/41793133/00027db66d--652cec446379453ce318a2ac	00027db66d--652c6a9aac0d3c5e4b2bd8df	00027db66d--652cec446379453ce318a2ac	00027db66d--652cec446379453ce318a2a9	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:54:44.287	2023-10-16T07:55:19.770	2023-10-16T07:55:19.770	0.0300000000
609	1	Устал я от этого поста	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec446379453ce318a2ac	00027db66d--652c6aa1ac0d3c5e4b2bdd95	00027db66d--652cec446379453ce318a2ac	00027db66d--652cec446379453ce318a2a9	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:54:44.287	2023-10-16T07:55:19.770	2023-10-16T07:55:19.770	0.0300000000
28	control	С такими людьми как ты общаться не можно	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652cec446379453ce318a2ac	00027db66d--652c699d593a5b043e0227c1	00027db66d--652cec446379453ce318a2ac	00027db66d--652cec446379453ce318a2a9	2281f8b549af59d91b0c6505059df7fa	APPROVED	2023-10-16T07:54:44.287	2023-10-16T07:55:19.770	2023-10-16T07:55:19.770	0.0300000000
38	control	Первый раз слышу что бы обезьян так обзывали	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652cec9ea8ebdc7126ecc2b4	00027db66d--652c699e593a5b043e0227d5	00027db66d--652cec9ea8ebdc7126ecc2b4	00027db66d--652cec9ea8ebdc7126ecc2a6	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T07:56:14.922	2023-10-16T08:02:53.001	2023-10-16T08:02:53.001	0.0300000000
699	1	Это не правда, есть и другие ее фото во время войны!!!	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec9ea8ebdc7126ecc2b4	00027db66d--652c6aa1ac0d3c5e4b2bde4a	00027db66d--652cec9ea8ebdc7126ecc2b4	00027db66d--652cec9ea8ebdc7126ecc2a6	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T07:56:14.922	2023-10-16T08:02:53.001	2023-10-16T08:02:53.001	0.0300000000
752	1	Да-а-а, с такими боевыми товарищами  с революцией точно окальсонится	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652cec9ea8ebdc7126ecc2b4	00027db66d--652c6aa2ac0d3c5e4b2bdeb7	00027db66d--652cec9ea8ebdc7126ecc2b4	00027db66d--652cec9ea8ebdc7126ecc2a6	838cca2d5e63ce82a734fa443980201c	APPROVED	2023-10-16T07:56:14.922	2023-10-16T08:02:53.001	2023-10-16T08:02:53.001	0.0300000000
234	1	Таких родителей надо прав лишать.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ced354f14b96d9b3b218d	00027db66d--652c6a9cac0d3c5e4b2bda88	00027db66d--652ced354f14b96d9b3b218d	00027db66d--652ced354f14b96d9b3b218b	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-16T07:58:45.398	2023-10-16T08:02:03.483	2023-10-16T08:02:03.483	0.0300000000
37	control	это не от того что желающих работать нет. а от того что эти единоросы душат всеми возможными способами сельское хозяйство	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652ced354f14b96d9b3b218d	00027db66d--652c699e593a5b043e0227d3	00027db66d--652ced354f14b96d9b3b218d	00027db66d--652ced354f14b96d9b3b218b	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-16T07:58:45.398	2023-10-16T08:02:03.483	2023-10-16T08:02:03.483	0.0300000000
124	1	Ты всех замучила уйди уже куда нибудь	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ced354f14b96d9b3b218d	00027db66d--652c6a9bac0d3c5e4b2bd998	00027db66d--652ced354f14b96d9b3b218d	00027db66d--652ced354f14b96d9b3b218b	71a8cfac39418b86c7f68caaaf7fe6a4	APPROVED	2023-10-16T07:58:45.398	2023-10-16T08:02:03.483	2023-10-16T08:02:03.483	0.0300000000
516	1	Плохой человек плохой везде	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ced459404dc38e6750517	00027db66d--652c6aa0ac0d3c5e4b2bdcda	00027db66d--652ced459404dc38e6750517	00027db66d--652ced459404dc38e6750514	a230ea9247e3ba995b882952bdb6027e	APPROVED	2023-10-16T07:59:01.825	2023-10-16T07:59:37.860	2023-10-16T07:59:37.860	0.0320000000
316	1	Не так? Всё равно, что и как, люди вышли на улицы.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ced459404dc38e6750517	00027db66d--652c6a9dac0d3c5e4b2bdb34	00027db66d--652ced459404dc38e6750517	00027db66d--652ced459404dc38e6750514	a230ea9247e3ba995b882952bdb6027e	APPROVED	2023-10-16T07:59:01.825	2023-10-16T07:59:37.860	2023-10-16T07:59:37.860	0.0320000000
20	control	нет ещё, этот, фёдоров умный, а остальные глупые	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652ced459404dc38e6750517	00027db66d--652c699d593a5b043e0227b1	00027db66d--652ced459404dc38e6750517	00027db66d--652ced459404dc38e6750514	a230ea9247e3ba995b882952bdb6027e	APPROVED	2023-10-16T07:59:01.825	2023-10-16T07:59:37.860	2023-10-16T07:59:37.860	0.0320000000
24	control	Наше правительство издевается над пенсионерами	1	false	false			https://platform.toloka.ai/task/41793133/00027db66d--652ced5e6379453ce318df8e	00027db66d--652c699d593a5b043e0227b9	00027db66d--652ced5e6379453ce318df8e	00027db66d--652ced5e6379453ce318df8c	ecd016f6479b877471ff2d0e23bf50f9	APPROVED	2023-10-16T07:59:26.492	2023-10-16T07:59:56.718	2023-10-16T07:59:56.718	0.0300000000
277	1	Флаг которому ты присягал, нельзя рвать. Это предательство.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ced5e6379453ce318df8e	00027db66d--652c6a9dac0d3c5e4b2bdae2	00027db66d--652ced5e6379453ce318df8e	00027db66d--652ced5e6379453ce318df8c	ecd016f6479b877471ff2d0e23bf50f9	APPROVED	2023-10-16T07:59:26.492	2023-10-16T07:59:56.718	2023-10-16T07:59:56.718	0.0300000000
316	1	Не так? Всё равно, что и как, люди вышли на улицы.	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ced5e6379453ce318df8e	00027db66d--652c6a9dac0d3c5e4b2bdb34	00027db66d--652ced5e6379453ce318df8e	00027db66d--652ced5e6379453ce318df8c	ecd016f6479b877471ff2d0e23bf50f9	APPROVED	2023-10-16T07:59:26.492	2023-10-16T07:59:56.718	2023-10-16T07:59:56.718	0.0300000000
35	control	тренируйся чаще!! только не скачи высоко!	1	true	false			https://platform.toloka.ai/task/41793133/00027db66d--652ced5fb807d273d25ea485	00027db66d--652c699e593a5b043e0227cf	00027db66d--652ced5fb807d273d25ea485	00027db66d--652ced5fb807d273d25ea483	2136a3aad80ad566166df8e71dad7322	APPROVED	2023-10-16T07:59:27.745	2023-10-16T07:59:56.988	2023-10-16T07:59:56.988	0.0320000000
735	1	Европа отстала, Россия вроде впереди, вчувствуешься себя все рано сзади	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ced5fb807d273d25ea485	00027db66d--652c6aa2ac0d3c5e4b2bde94	00027db66d--652ced5fb807d273d25ea485	00027db66d--652ced5fb807d273d25ea483	2136a3aad80ad566166df8e71dad7322	APPROVED	2023-10-16T07:59:27.745	2023-10-16T07:59:56.988	2023-10-16T07:59:56.988	0.0320000000
432	1	вот удивили я такое каждый день на работе штук по 50 делаю	1	false				https://platform.toloka.ai/task/41793133/00027db66d--652ced5fb807d273d25ea485	00027db66d--652c6a9fac0d3c5e4b2bdc30	00027db66d--652ced5fb807d273d25ea485	00027db66d--652ced5fb807d273d25ea483	2136a3aad80ad566166df8e71dad7322	APPROVED	2023-10-16T07:59:27.745	2023-10-16T07:59:56.988	2023-10-16T07:59:56.988	0.0320000000
