INPUT:formula	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
(1 * 3 - (-4))	7	7			https://platform.toloka.ai/task/41562232/00027a3078--651aba2a15b13a5af6b92e50	00027a3078--6516b2c9f9fa01475aa9b776	00027a3078--651aba2a15b13a5af6b92e50	00027a3078--651aba2a15b13a5af6b92e4c	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:40:10.629	2023-10-02T12:45:06.443	2023-10-02T12:45:06.443	0.0220000000
(8 * (-8) - (-7))	-57				https://platform.toloka.ai/task/41562232/00027a3078--651abb56117933559685dbfe	00027a3078--6516b2ed056db464d2cd5dba	00027a3078--651abb56117933559685dbfe	00027a3078--651abb56117933559685dbfc	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:45:10.257	2023-10-02T12:49:00.543	2023-10-02T12:49:00.543	0.0220000000
(((-2) * 1 + (-7) + (-2)) + (8 + 4 + 6 * (-2)))	-11				https://platform.toloka.ai/task/41562232/00027a3078--651abb56117933559685dbfe	00027a3078--6516b2ed056db464d2cd5cf5	00027a3078--651abb56117933559685dbfe	00027a3078--651abb56117933559685dbfc	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:45:10.257	2023-10-02T12:49:00.543	2023-10-02T12:49:00.543	0.0220000000
(((3 * 2 - 8 - 2) + (2 + 1 + 8 - (-7))) + ((4 + 7 + (-2) + (-5)) + ((-7) * (-1) - 8 + (-8))))	9	9			https://platform.toloka.ai/task/41562232/00027a3078--651abb56117933559685dbfe	00027a3078--6516b2c9f9fa01475aa9b77c	00027a3078--651abb56117933559685dbfe	00027a3078--651abb56117933559685dbfc	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:45:10.257	2023-10-02T12:49:00.543	2023-10-02T12:49:00.543	0.0220000000
(7 + (-4))	3				https://platform.toloka.ai/task/41562232/00027a3078--651abc40aebe1d0ee5b91491	00027a3078--6516b2ed056db464d2cd5d93	00027a3078--651abc40aebe1d0ee5b91491	00027a3078--651abc40aebe1d0ee5b9148c	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:49:04.687	2023-10-02T12:50:31.982	2023-10-02T12:50:31.982	0.0220000000
((-1) * 7 * 6)	-42	-42			https://platform.toloka.ai/task/41562232/00027a3078--651abc40aebe1d0ee5b91491	00027a3078--6516b2c9f9fa01475aa9b76d	00027a3078--651abc40aebe1d0ee5b91491	00027a3078--651abc40aebe1d0ee5b9148c	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:49:04.687	2023-10-02T12:50:31.982	2023-10-02T12:50:31.982	0.0220000000
(4 * 0 - (-7) * (-6))	-42				https://platform.toloka.ai/task/41562232/00027a3078--651abc40aebe1d0ee5b91491	00027a3078--6516b2ee056db464d2cd5ee4	00027a3078--651abc40aebe1d0ee5b91491	00027a3078--651abc40aebe1d0ee5b9148c	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:49:04.687	2023-10-02T12:50:31.982	2023-10-02T12:50:31.982	0.0220000000
((4 - 5 * 8) * (2 + (-7) + 4))	36				https://platform.toloka.ai/task/41562232/00027a3078--651abc99f5e5ce7e19ac5187	00027a3078--6516b2ed056db464d2cd5bc6	00027a3078--651abc99f5e5ce7e19ac5187	00027a3078--651abc99f5e5ce7e19ac5182	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:50:33.614	2023-10-02T12:54:49.813	2023-10-02T12:54:49.813	0.0220000000
(0 * 2 + 3)	3	3			https://platform.toloka.ai/task/41562232/00027a3078--651abc99f5e5ce7e19ac5187	00027a3078--6516b2c9f9fa01475aa9b77e	00027a3078--651abc99f5e5ce7e19ac5187	00027a3078--651abc99f5e5ce7e19ac5182	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:50:33.614	2023-10-02T12:54:49.813	2023-10-02T12:54:49.813	0.0220000000
((((-9) - 6 / 3) * ((-3) + 1 - (-3))) * (((-1) * (-5) - 7) - ((-9) - 3 + (-4))))	-154				https://platform.toloka.ai/task/41562232/00027a3078--651abc99f5e5ce7e19ac5187	00027a3078--6516b2ec056db464d2cd5a02	00027a3078--651abc99f5e5ce7e19ac5187	00027a3078--651abc99f5e5ce7e19ac5182	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:50:33.614	2023-10-02T12:54:49.813	2023-10-02T12:54:49.813	0.0220000000
(4 * (-3) + (-5))	-17				https://platform.toloka.ai/task/41562232/00027a3078--651abd9d153a570d55bc82da	00027a3078--6516b2ed056db464d2cd5dd0	00027a3078--651abd9d153a570d55bc82da	00027a3078--651abd9d153a570d55bc82d8	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:54:53.801	2023-10-02T12:58:24.346	2023-10-02T12:58:24.346	0.0220000000
((((4 + 9) - (4 - (-7))) - ((9 - 3) + (2 + 0))) * ((((-8) - (-7)) + ((-2) + 4)) + (((-6) * 4) + (0 - 4))))	162				https://platform.toloka.ai/task/41562232/00027a3078--651abd9d153a570d55bc82da	00027a3078--6516b2eb056db464d2cd57a8	00027a3078--651abd9d153a570d55bc82da	00027a3078--651abd9d153a570d55bc82d8	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:54:53.801	2023-10-02T12:58:24.346	2023-10-02T12:58:24.346	0.0220000000
((-3) * 5 * 4)	-60	-60			https://platform.toloka.ai/task/41562232/00027a3078--651abd9d153a570d55bc82da	00027a3078--6516b2c9f9fa01475aa9b794	00027a3078--651abd9d153a570d55bc82da	00027a3078--651abd9d153a570d55bc82d8	6e1b3fdf76efb7d480509e1aac8d5a29	APPROVED	2023-10-02T12:54:53.801	2023-10-02T12:58:24.346	2023-10-02T12:58:24.346	0.0220000000
(((((-3) - 0 * (-1) + (-3)) + (7 - (-7) * (-5) + 2)) * ((1 * 2 + 3 - 2) + (3 * 0 * (-9) * 6))) - (((5 - 4 + (-9) * 3) + (5 - 5 - (-8) - (-9))) * ((8 + 4 * 0 * 3) - (4 * (-8) - (-8) * (-2)))))	408				https://platform.toloka.ai/task/41562232/00027a3078--651abfbd28804a182bd2f7e8	00027a3078--6516b2eb056db464d2cd58f5	00027a3078--651abfbd28804a182bd2f7e8	00027a3078--651abfbd28804a182bd2f7e6	0432c4fe00ac90988010bf499b7171d8	APPROVED	2023-10-02T13:03:57.435	2023-10-02T13:05:21.341	2023-10-02T13:05:21.341	0.0190000000
(((1 + (-4) * 9 * 0) + (1 + (-5) + (-9) - 0)) - ((7 + (-1) * 8 - (-8)) * ((-2) - (-2) + 3 + 0)))	7				https://platform.toloka.ai/task/41562232/00027a3078--651abfbd28804a182bd2f7e8	00027a3078--6516b2ec056db464d2cd5afc	00027a3078--651abfbd28804a182bd2f7e8	00027a3078--651abfbd28804a182bd2f7e6	0432c4fe00ac90988010bf499b7171d8	APPROVED	2023-10-02T13:03:57.435	2023-10-02T13:05:21.341	2023-10-02T13:05:21.341	0.0190000000
(((9 - (-3)) - (6 * (-4))) * (((-1) + 3) + ((-2) + 3)))	108	108			https://platform.toloka.ai/task/41562232/00027a3078--651abfbd28804a182bd2f7e8	00027a3078--6516b2c9f9fa01475aa9b78a	00027a3078--651abfbd28804a182bd2f7e8	00027a3078--651abfbd28804a182bd2f7e6	0432c4fe00ac90988010bf499b7171d8	APPROVED	2023-10-02T13:03:57.435	2023-10-02T13:05:21.341	2023-10-02T13:05:21.341	0.0190000000
(((((-5) * (-6) + 6) + (2 + (-4) - (-2))) + (((-3) - (-8) - 4) - ((-4) * 4 * 6))) + ((((-4) - 8 + (-4)) * (7 * (-7) - (-4))) - ((0 + (-1) + (-8)) - (8 * 3 - (-8)))))	-41				https://platform.toloka.ai/task/41562232/00027a3078--651ac166f4bed95b758b7518	00027a3078--6516b2eb056db464d2cd57de	00027a3078--651ac166f4bed95b758b7518	00027a3078--651ac166f4bed95b758b7516	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:11:02.739	2023-10-02T13:14:26.439	2023-10-02T13:14:26.439	0.0190000000
(((((-8) - 5) - ((-6) * (-1))) * ((3 * 2) * (3 * 4))) + (((3 * (-6)) + ((-2) * (-8))) * (((-2) + 3) * ((-1) + 4))))	-1653	-1374			https://platform.toloka.ai/task/41562232/00027a3078--651ac166f4bed95b758b7518	00027a3078--6516b2c9f9fa01475aa9b790	00027a3078--651ac166f4bed95b758b7518	00027a3078--651ac166f4bed95b758b7516	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:11:02.739	2023-10-02T13:14:26.439	2023-10-02T13:14:26.439	0.0190000000
(((((-9) - (-9) - 9) + ((-1) + (-1) - 9)) + (((-5) * 2 * 1) - (1 - (-2) + 1))) + (((7 + 0 + (-6)) * (8 * 2 - (-9))) + ((7 * (-9) - 1) + (2 + 9 - 1))))	-63				https://platform.toloka.ai/task/41562232/00027a3078--651ac166f4bed95b758b7518	00027a3078--6516b2eb056db464d2cd57ec	00027a3078--651ac166f4bed95b758b7518	00027a3078--651ac166f4bed95b758b7516	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:11:02.739	2023-10-02T13:14:26.439	2023-10-02T13:14:26.439	0.0190000000
((-1) - 2 * (-7) - (-3))	16				https://platform.toloka.ai/task/41562232/00027a3078--651ac23728804a182bd389f7	00027a3078--6516b2ee056db464d2cd5ee8	00027a3078--651ac23728804a182bd389f7	00027a3078--651ac23728804a182bd389f3	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:14:31.475	2023-10-02T13:15:09.736	2023-10-02T13:15:09.736	0.0190000000
(4 * 0 - (-7) * (-6))	-42				https://platform.toloka.ai/task/41562232/00027a3078--651ac23728804a182bd389f7	00027a3078--6516b2ee056db464d2cd5ee4	00027a3078--651ac23728804a182bd389f7	00027a3078--651ac23728804a182bd389f3	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:14:31.475	2023-10-02T13:15:09.736	2023-10-02T13:15:09.736	0.0190000000
((2 * (-2)) - (7 + (-2)))	-9	-9			https://platform.toloka.ai/task/41562232/00027a3078--651ac23728804a182bd389f7	00027a3078--6516b2c9f9fa01475aa9b77a	00027a3078--651ac23728804a182bd389f7	00027a3078--651ac23728804a182bd389f3	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:14:31.475	2023-10-02T13:15:09.736	2023-10-02T13:15:09.736	0.0190000000
(((-2) * 1 + (-7) + (-2)) + (8 + 4 + 6 * (-2)))	-11				https://platform.toloka.ai/task/41562232/00027a3078--651ac25f28804a182bd3926a	00027a3078--6516b2ed056db464d2cd5cf5	00027a3078--651ac25f28804a182bd3926a	00027a3078--651ac25f28804a182bd39268	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:15:11.555	2023-10-02T13:15:43.025	2023-10-02T13:15:43.025	0.0190000000
(7 + (-4))	3				https://platform.toloka.ai/task/41562232/00027a3078--651ac25f28804a182bd3926a	00027a3078--6516b2ed056db464d2cd5d93	00027a3078--651ac25f28804a182bd3926a	00027a3078--651ac25f28804a182bd39268	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:15:11.555	2023-10-02T13:15:43.025	2023-10-02T13:15:43.025	0.0190000000
((6 - (-2) - 0) - (2 - (-3) * 3))	-3	-3			https://platform.toloka.ai/task/41562232/00027a3078--651ac25f28804a182bd3926a	00027a3078--6516b2c9f9fa01475aa9b79a	00027a3078--651ac25f28804a182bd3926a	00027a3078--651ac25f28804a182bd39268	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:15:11.555	2023-10-02T13:15:43.025	2023-10-02T13:15:43.025	0.0190000000
((-1) * 7 * 6)	-42	-42			https://platform.toloka.ai/task/41562232/00027a3078--651ac28049f7393302f113bf	00027a3078--6516b2c9f9fa01475aa9b76d	00027a3078--651ac28049f7393302f113bf	00027a3078--651ac28049f7393302f113ad	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:15:44.973	2023-10-02T13:16:27.496	2023-10-02T13:16:27.496	0.0190000000
(((9 * 3 + (-4) * 6) + ((-5) * (-2) - 6 - (-3))) - (((-2) + 2 - 5 * (-8)) - ((-2) + (-2) - 1 * 9)))	-14				https://platform.toloka.ai/task/41562232/00027a3078--651ac28049f7393302f113bf	00027a3078--6516b2ec056db464d2cd5aea	00027a3078--651ac28049f7393302f113bf	00027a3078--651ac28049f7393302f113ad	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:15:44.973	2023-10-02T13:16:27.496	2023-10-02T13:16:27.496	0.0190000000
((4 - 5 * 8) * (2 + (-7) + 4))	36				https://platform.toloka.ai/task/41562232/00027a3078--651ac28049f7393302f113bf	00027a3078--6516b2ed056db464d2cd5bc6	00027a3078--651ac28049f7393302f113bf	00027a3078--651ac28049f7393302f113ad	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:15:44.973	2023-10-02T13:16:27.496	2023-10-02T13:16:27.496	0.0190000000
((((7 / 2 / (-4) / (-6)) - (8 * (-5) * (-8) / 8)) - ((2 + (-5) / (-9) - (-6)) + ((-5) * 2 * (-8) * 6))) + ((((-2) / 2 + 2 + 9) / (9 * 0 / 9 + (-5))) * ((8 + (-8) / (-2) / 8) / ((-6) / 5 * 6 * (-6)))))	787				https://platform.toloka.ai/task/41562232/00027a3078--651ac2adfc5a2a1e3c485b37	00027a3078--6516b2eb056db464d2cd58f9	00027a3078--651ac2adfc5a2a1e3c485b37	00027a3078--651ac2adfc5a2a1e3c485b35	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:16:29.192	2023-10-02T13:17:16.446	2023-10-02T13:17:16.446	0.0190000000
(((3 + 6) + (3 * (-3))) + ((1 - (-3)) * ((-1) * (-5))))	20				https://platform.toloka.ai/task/41562232/00027a3078--651ac2adfc5a2a1e3c485b37	00027a3078--6516b2eb056db464d2cd5990	00027a3078--651ac2adfc5a2a1e3c485b37	00027a3078--651ac2adfc5a2a1e3c485b35	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:16:29.192	2023-10-02T13:17:16.446	2023-10-02T13:17:16.446	0.0190000000
(((3 + (-5) - (-4)) * (3 + 5 - (-2))) - (((-1) + (-1) * 1) - (7 + 1 - (-6))))	36	36			https://platform.toloka.ai/task/41562232/00027a3078--651ac2adfc5a2a1e3c485b37	00027a3078--6516b2c9f9fa01475aa9b79f	00027a3078--651ac2adfc5a2a1e3c485b37	00027a3078--651ac2adfc5a2a1e3c485b35	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:16:29.192	2023-10-02T13:17:16.446	2023-10-02T13:17:16.446	0.0190000000
((((1 - 0) - ((-4) + 4)) * (((-2) + 6) + ((-2) - (-1)))) - ((((-6) - 5) + (8 * 3)) * (((-6) + 0) + ((-9) + (-5)))))	263				https://platform.toloka.ai/task/41562232/00027a3078--651ac2dd9648bf1087210cb9	00027a3078--6516b2eb056db464d2cd575b	00027a3078--651ac2dd9648bf1087210cb9	00027a3078--651ac2dd9648bf1087210cb5	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:17:17.894	2023-10-02T13:21:05.425	2023-10-02T13:21:05.425	0.0190000000
(((((-7) - (-5) * 7 - 2) + ((-1) + (-7) + 5 - 4)) * (((-6) - (-5) * 7 + (-4)) - ((-5) * 7 + (-4) - (-9)))) - (((0 + (-7) + (-8) + 7) - ((-5) - (-9) - (-9) * (-6))) * ((4 - 8 - (-9) + 6) + (8 * (-4) + 0 - (-3)))))	1801	1801			https://platform.toloka.ai/task/41562232/00027a3078--651ac2dd9648bf1087210cb9	00027a3078--6516b2c9f9fa01475aa9b774	00027a3078--651ac2dd9648bf1087210cb9	00027a3078--651ac2dd9648bf1087210cb5	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:17:17.894	2023-10-02T13:21:05.425	2023-10-02T13:21:05.425	0.0190000000
((((4 + 9) - (4 - (-7))) - ((9 - 3) + (2 + 0))) * ((((-8) - (-7)) + ((-2) + 4)) + (((-6) * 4) + (0 - 4))))	-9				https://platform.toloka.ai/task/41562232/00027a3078--651ac2dd9648bf1087210cb9	00027a3078--6516b2eb056db464d2cd57a8	00027a3078--651ac2dd9648bf1087210cb9	00027a3078--651ac2dd9648bf1087210cb5	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:17:17.894	2023-10-02T13:21:05.425	2023-10-02T13:21:05.425	0.0190000000
(0 - 5 * (-7) + (-1))	34				https://platform.toloka.ai/task/41562232/00027a3078--651ac3c555efd72b5ec5bb02	00027a3078--6516b2ee056db464d2cd5ef6	00027a3078--651ac3c555efd72b5ec5bb02	00027a3078--651ac3c555efd72b5ec5bb00	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:21:09.491	2023-10-02T13:21:47.965	2023-10-02T13:21:47.965	0.0190000000
(4 + 0 * 9)	4				https://platform.toloka.ai/task/41562232/00027a3078--651ac3c555efd72b5ec5bb02	00027a3078--6516b2ee056db464d2cd5dee	00027a3078--651ac3c555efd72b5ec5bb02	00027a3078--651ac3c555efd72b5ec5bb00	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:21:09.491	2023-10-02T13:21:47.965	2023-10-02T13:21:47.965	0.0190000000
(((9 - (-3)) - (6 * (-4))) * (((-1) + 3) + ((-2) + 3)))	108	108			https://platform.toloka.ai/task/41562232/00027a3078--651ac3c555efd72b5ec5bb02	00027a3078--6516b2c9f9fa01475aa9b78a	00027a3078--651ac3c555efd72b5ec5bb02	00027a3078--651ac3c555efd72b5ec5bb00	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:21:09.491	2023-10-02T13:21:47.965	2023-10-02T13:21:47.965	0.0190000000
(4 + (-7) * 3)	-17				https://platform.toloka.ai/task/41562232/00027a3078--651ac3edf4bed95b758c1986	00027a3078--6516b2ee056db464d2cd5df5	00027a3078--651ac3edf4bed95b758c1986	00027a3078--651ac3edf4bed95b758c1981	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:21:49.535	2023-10-02T13:22:38.573	2023-10-02T13:22:38.573	0.0190000000
(((((-5) - (-2) + 8) * (7 * 7 - 7)) - (((-5) + (-1) - (-8)) * ((-7) + 4 - 4))) - ((((-7) + 6 + (-6)) + ((-9) + 8 - (-2))) - ((8 * 6 - 0) - (6 * 9 + (-7)))))	667	231			https://platform.toloka.ai/task/41562232/00027a3078--651ac3edf4bed95b758c1986	00027a3078--6516b2c9f9fa01475aa9b798	00027a3078--651ac3edf4bed95b758c1986	00027a3078--651ac3edf4bed95b758c1981	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:21:49.535	2023-10-02T13:22:38.573	2023-10-02T13:22:38.573	0.0190000000
(((-9) + (-1) * 7) * ((-4) - (-1) * 3))	16				https://platform.toloka.ai/task/41562232/00027a3078--651ac3edf4bed95b758c1986	00027a3078--6516b2ed056db464d2cd5bd2	00027a3078--651ac3edf4bed95b758c1986	00027a3078--651ac3edf4bed95b758c1981	1d281a761e3cc9ff0732e6ecd385b1c0	APPROVED	2023-10-02T13:21:49.535	2023-10-02T13:22:38.573	2023-10-02T13:22:38.573	0.0190000000
(((1 + (-4) * 9 * 0) + (1 + (-5) + (-9) - 0)) - ((7 + (-1) * 8 - (-8)) * ((-2) - (-2) + 3 + 0)))	-33				https://platform.toloka.ai/task/41562232/00027a3078--651accea6a421134fe7bcc48	00027a3078--6516b2ec056db464d2cd5afc	00027a3078--651accea6a421134fe7bcc48	00027a3078--651accea6a421134fe7bcc45	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:00:10.058	2023-10-02T14:06:52.021	2023-10-02T14:06:52.021	0.0220000000
((((7 * 6) - ((-5) + (-2))) - (((-5) - (-8)) + ((-8) * (-6)))) + (((9 + 6) - (4 + 7)) * (((-6) + (-3)) * ((-9) - (-5)))))	338				https://platform.toloka.ai/task/41562232/00027a3078--651accea6a421134fe7bcc48	00027a3078--6516b2eb056db464d2cd579d	00027a3078--651accea6a421134fe7bcc48	00027a3078--651accea6a421134fe7bcc45	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:00:10.058	2023-10-02T14:06:52.021	2023-10-02T14:06:52.021	0.0220000000
(((((-6) * 3 - 2) * (5 - (-1) + (-1))) + ((0 * 6 - 3) + (3 + (-2) * 3))) * (((3 * (-5) - (-4)) - ((-5) + (-5) + 3)) * (((-2) + 9 * 5) - (0 * (-5) + 1))))	274	17808			https://platform.toloka.ai/task/41562232/00027a3078--651accea6a421134fe7bcc48	00027a3078--6516b2c9f9fa01475aa9b786	00027a3078--651accea6a421134fe7bcc48	00027a3078--651accea6a421134fe7bcc45	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:00:10.058	2023-10-02T14:06:52.021	2023-10-02T14:06:52.021	0.0220000000
((((-9) - 6 / 3) * ((-3) + 1 - (-3))) * (((-1) * (-5) - 7) - ((-9) - 3 + (-4))))	-154				https://platform.toloka.ai/task/41562232/00027a3078--651ace7f55efd72b5ec81226	00027a3078--6516b2ec056db464d2cd5a02	00027a3078--651ace7f55efd72b5ec81226	00027a3078--651ace7f55efd72b5ec81224	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:06:55.693	2023-10-02T14:09:34.418	2023-10-02T14:09:34.418	0.0190000000
(((-1) - (-9)) * ((-8) + (-6)))	-112				https://platform.toloka.ai/task/41562232/00027a3078--651ace7f55efd72b5ec81226	00027a3078--6516b2ec056db464d2cd5b73	00027a3078--651ace7f55efd72b5ec81226	00027a3078--651ace7f55efd72b5ec81224	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:06:55.693	2023-10-02T14:09:34.418	2023-10-02T14:09:34.418	0.0190000000
((((-1) * (-3)) * (8 * (-3))) + (((-9) + 4) - ((-3) - (-3))))	-77	-77			https://platform.toloka.ai/task/41562232/00027a3078--651ace7f55efd72b5ec81226	00027a3078--6516b2c9f9fa01475aa9b784	00027a3078--651ace7f55efd72b5ec81226	00027a3078--651ace7f55efd72b5ec81224	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:06:55.693	2023-10-02T14:09:34.418	2023-10-02T14:09:34.418	0.0190000000
(((-4) * 7) + (7 - (-4)))	-17				https://platform.toloka.ai/task/41562232/00027a3078--651acf2a7ebaef1f15a97373	00027a3078--6516b2ec056db464d2cd5b55	00027a3078--651acf2a7ebaef1f15a97373	00027a3078--651acf2a7ebaef1f15a97371	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:09:46.679	2023-10-02T14:14:48.934	2023-10-02T14:14:48.934	0.0190000000
(3 + (-9) - 9 + 6)	-9	-9			https://platform.toloka.ai/task/41562232/00027a3078--651acf2a7ebaef1f15a97373	00027a3078--6516b2c9f9fa01475aa9b792	00027a3078--651acf2a7ebaef1f15a97373	00027a3078--651acf2a7ebaef1f15a97371	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:09:46.679	2023-10-02T14:14:48.934	2023-10-02T14:14:48.934	0.0190000000
(((((-5) * (-6) + 6) + (2 + (-4) - (-2))) + (((-3) - (-8) - 4) - ((-4) * 4 * 6))) + ((((-4) - 8 + (-4)) * (7 * (-7) - (-4))) - ((0 + (-1) + (-8)) - (8 * 3 - (-8)))))	895				https://platform.toloka.ai/task/41562232/00027a3078--651acf2a7ebaef1f15a97373	00027a3078--6516b2eb056db464d2cd57de	00027a3078--651acf2a7ebaef1f15a97373	00027a3078--651acf2a7ebaef1f15a97371	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:09:46.679	2023-10-02T14:14:48.934	2023-10-02T14:14:48.934	0.0190000000
(((-5) / (-4) + (-8)) * ((-6) + 3 * (-3)))	101				https://platform.toloka.ai/task/41562232/00027a3078--651ad05c1a9111773dcb6d7c	00027a3078--6516b2ed056db464d2cd5be2	00027a3078--651ad05c1a9111773dcb6d7c	00027a3078--651ad05c1a9111773dcb6d7a	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:14:52.442	2023-10-02T14:25:17.634	2023-10-02T14:25:17.634	0.0190000000
(((1 * 1 / (-5)) + ((-8) / 7 - (-4))) - (((-9) - 3 - (-3)) * ((-6) / 8 + 3)))	23				https://platform.toloka.ai/task/41562232/00027a3078--651ad05c1a9111773dcb6d7c	00027a3078--6516b2ec056db464d2cd5a0c	00027a3078--651ad05c1a9111773dcb6d7c	00027a3078--651ad05c1a9111773dcb6d7a	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:14:52.442	2023-10-02T14:25:17.634	2023-10-02T14:25:17.634	0.0190000000
(((((-5) - (-2) + 8) * (7 * 7 - 7)) - (((-5) + (-1) - (-8)) * ((-7) + 4 - 4))) - ((((-7) + 6 + (-6)) + ((-9) + 8 - (-2))) - ((8 * 6 - 0) - (6 * 9 + (-7)))))	231	231			https://platform.toloka.ai/task/41562232/00027a3078--651ad05c1a9111773dcb6d7c	00027a3078--6516b2c9f9fa01475aa9b798	00027a3078--651ad05c1a9111773dcb6d7c	00027a3078--651ad05c1a9111773dcb6d7a	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:14:52.442	2023-10-02T14:25:17.634	2023-10-02T14:25:17.634	0.0190000000
(((-2) + (-4) - (-8) * (-9)) - ((-4) * 2 * 0 * 3))	-18	-78			https://platform.toloka.ai/task/41562232/00027a3078--651ad2d17ebaef1f15aa68cd	00027a3078--6516b2c9f9fa01475aa9b767	00027a3078--651ad2d17ebaef1f15aa68cd	00027a3078--651ad2d17ebaef1f15aa68cb	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:25:21.507	2023-10-02T14:35:02.439	2023-10-02T14:35:02.439	0.0190000000
(((((-9) - (-9) - 9) + ((-1) + (-1) - 9)) + (((-5) * 2 * 1) - (1 - (-2) + 1))) + (((7 + 0 + (-6)) * (8 * 2 - (-9))) + ((7 * (-9) - 1) + (2 + 9 - 1))))	-63				https://platform.toloka.ai/task/41562232/00027a3078--651ad2d17ebaef1f15aa68cd	00027a3078--6516b2eb056db464d2cd57ec	00027a3078--651ad2d17ebaef1f15aa68cd	00027a3078--651ad2d17ebaef1f15aa68cb	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:25:21.507	2023-10-02T14:35:02.439	2023-10-02T14:35:02.439	0.0190000000
(((9 * 3 + (-4) * 6) + ((-5) * (-2) - 6 - (-3))) - (((-2) + 2 - 5 * (-8)) - ((-2) + (-2) - 1 * 9)))	-43				https://platform.toloka.ai/task/41562232/00027a3078--651ad2d17ebaef1f15aa68cd	00027a3078--6516b2ec056db464d2cd5aea	00027a3078--651ad2d17ebaef1f15aa68cd	00027a3078--651ad2d17ebaef1f15aa68cb	69a86982f8a873f9d2b251f97a895f7c	APPROVED	2023-10-02T14:25:21.507	2023-10-02T14:35:02.439	2023-10-02T14:35:02.439	0.0190000000
