INPUT:formula	OUTPUT:result	GOLDEN:result	HINT:text	HINT:default_language	ASSIGNMENT:link	ASSIGNMENT:task_id	ASSIGNMENT:assignment_id	ASSIGNMENT:task_suite_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ASSIGNMENT:submitted	ASSIGNMENT:accepted	ASSIGNMENT:reward
1 + 25	26				https://platform.toloka.ai/task/41864367/00027eccaf--6532b76c51f0de5a111a94ef	00027eccaf--6532b18702a2ad7a848d2b80	00027eccaf--6532b76c51f0de5a111a94ef	00027eccaf--6532b76c51f0de5a111a94e8	cbe9ec90c12e40eeda5d2ef72f15b80d	APPROVED	2023-10-20T17:22:52.501	2023-10-20T17:23:23.166	2023-10-20T17:23:23.166	0.0290000000
9508 + 9235	18293				https://platform.toloka.ai/task/41864367/00027eccaf--6532b76c51f0de5a111a94ef	00027eccaf--6532b18902a2ad7a848d2cd8	00027eccaf--6532b76c51f0de5a111a94ef	00027eccaf--6532b76c51f0de5a111a94e8	cbe9ec90c12e40eeda5d2ef72f15b80d	APPROVED	2023-10-20T17:22:52.501	2023-10-20T17:23:23.166	2023-10-20T17:23:23.166	0.0290000000
9721 + 5754	15475	15475			https://platform.toloka.ai/task/41864367/00027eccaf--6532b76d087d3f50ca591cdb	00027eccaf--6532af264eb520245255b999	00027eccaf--6532b76d087d3f50ca591cdb	00027eccaf--6532b76d087d3f50ca591cd9	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:22:53.778	2023-10-20T17:23:30.322	2023-10-20T17:23:30.322	0.0290000000
17347 + 16920	34267				https://platform.toloka.ai/task/41864367/00027eccaf--6532b76d087d3f50ca591cdb	00027eccaf--6532b18902a2ad7a848d2d64	00027eccaf--6532b76d087d3f50ca591cdb	00027eccaf--6532b76d087d3f50ca591cd9	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:22:53.778	2023-10-20T17:23:30.322	2023-10-20T17:23:30.322	0.0290000000
9508 + 9235	18743				https://platform.toloka.ai/task/41864367/00027eccaf--6532b76d087d3f50ca591cdb	00027eccaf--6532b18902a2ad7a848d2cd8	00027eccaf--6532b76d087d3f50ca591cdb	00027eccaf--6532b76d087d3f50ca591cd9	b23e58a50b7ff12474d84261618c7587	APPROVED	2023-10-20T17:22:53.778	2023-10-20T17:23:30.322	2023-10-20T17:23:30.322	0.0290000000
93 + 50	143				https://platform.toloka.ai/task/41864367/00027eccaf--6532b76eb060d944af29cd03	00027eccaf--6532b18702a2ad7a848d2be0	00027eccaf--6532b76eb060d944af29cd03	00027eccaf--6532b76eb060d944af29cd01	77f4053efbdfce9c5b511fe98839f9a2	APPROVED	2023-10-20T17:22:54.554	2023-10-20T17:23:34.046	2023-10-20T17:23:34.046	0.0290000000
9508 + 9235	18743				https://platform.toloka.ai/task/41864367/00027eccaf--6532b76eb060d944af29cd03	00027eccaf--6532b18902a2ad7a848d2cd8	00027eccaf--6532b76eb060d944af29cd03	00027eccaf--6532b76eb060d944af29cd01	77f4053efbdfce9c5b511fe98839f9a2	APPROVED	2023-10-20T17:22:54.554	2023-10-20T17:23:34.046	2023-10-20T17:23:34.046	0.0290000000
444 + 1	445	445			https://platform.toloka.ai/task/41864367/00027eccaf--6532b76eb060d944af29cd03	00027eccaf--6532af264eb520245255b98d	00027eccaf--6532b76eb060d944af29cd03	00027eccaf--6532b76eb060d944af29cd01	77f4053efbdfce9c5b511fe98839f9a2	APPROVED	2023-10-20T17:22:54.554	2023-10-20T17:23:34.046	2023-10-20T17:23:34.046	0.0290000000
17347 + 16920	34267				https://platform.toloka.ai/task/41864367/00027eccaf--6532b76f382aee2eeb816216	00027eccaf--6532b18902a2ad7a848d2d64	00027eccaf--6532b76f382aee2eeb816216	00027eccaf--6532b76f382aee2eeb816200	1c53acc4bf907400235fb133d867e23f	APPROVED	2023-10-20T17:22:55.751	2023-10-20T17:23:51.118	2023-10-20T17:23:51.118	0.0290000000
80 + 4	84				https://platform.toloka.ai/task/41864367/00027eccaf--6532b76f382aee2eeb816216	00027eccaf--6532b18702a2ad7a848d2c4d	00027eccaf--6532b76f382aee2eeb816216	00027eccaf--6532b76f382aee2eeb816200	1c53acc4bf907400235fb133d867e23f	APPROVED	2023-10-20T17:22:55.751	2023-10-20T17:23:51.118	2023-10-20T17:23:51.118	0.0290000000
591 + 887	1478	1478			https://platform.toloka.ai/task/41864367/00027eccaf--6532b76f382aee2eeb816216	00027eccaf--6532af264eb520245255b9ad	00027eccaf--6532b76f382aee2eeb816216	00027eccaf--6532b76f382aee2eeb816200	1c53acc4bf907400235fb133d867e23f	APPROVED	2023-10-20T17:22:55.751	2023-10-20T17:23:51.118	2023-10-20T17:23:51.118	0.0290000000
82 + 71	153	153			https://platform.toloka.ai/task/41864367/00027eccaf--6532b770382aee2eeb816266	00027eccaf--6532af264eb520245255b9a7	00027eccaf--6532b770382aee2eeb816266	00027eccaf--6532b770382aee2eeb816262	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:22:56.795	2023-10-20T17:23:09.974	2023-10-20T17:23:09.974	0.0290000000
11 + 64	75				https://platform.toloka.ai/task/41864367/00027eccaf--6532b770382aee2eeb816266	00027eccaf--6532b18702a2ad7a848d2c38	00027eccaf--6532b770382aee2eeb816266	00027eccaf--6532b770382aee2eeb816262	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:22:56.795	2023-10-20T17:23:09.974	2023-10-20T17:23:09.974	0.0290000000
1 + 25	26				https://platform.toloka.ai/task/41864367/00027eccaf--6532b770382aee2eeb816266	00027eccaf--6532b18702a2ad7a848d2b80	00027eccaf--6532b770382aee2eeb816266	00027eccaf--6532b770382aee2eeb816262	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:22:56.795	2023-10-20T17:23:09.974	2023-10-20T17:23:09.974	0.0290000000
82 + 71	153	153			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7721d79de7c06aac8b1	00027eccaf--6532af264eb520245255b9a7	00027eccaf--6532b7721d79de7c06aac8b1	00027eccaf--6532b7721d79de7c06aac8ad	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:22:58.940	2023-10-20T17:23:19.314	2023-10-20T17:23:19.314	0.0290000000
80 + 4	84				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7721d79de7c06aac8b1	00027eccaf--6532b18702a2ad7a848d2c4d	00027eccaf--6532b7721d79de7c06aac8b1	00027eccaf--6532b7721d79de7c06aac8ad	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:22:58.940	2023-10-20T17:23:19.314	2023-10-20T17:23:19.314	0.0290000000
933 + 33	966				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7721d79de7c06aac8b1	00027eccaf--6532b18702a2ad7a848d2bb0	00027eccaf--6532b7721d79de7c06aac8b1	00027eccaf--6532b7721d79de7c06aac8ad	4d2a58921e426744ccfc554c572a2243	APPROVED	2023-10-20T17:22:58.940	2023-10-20T17:23:19.314	2023-10-20T17:23:19.314	0.0290000000
49230 + 73616	122846				https://platform.toloka.ai/task/41864367/00027eccaf--6532b772b060d944af29cd50	00027eccaf--6532b18702a2ad7a848d2b86	00027eccaf--6532b772b060d944af29cd50	00027eccaf--6532b772b060d944af29cd4d	23a278b8abff705b8b102c3fd1d18ae5	APPROVED	2023-10-20T17:22:58.781	2023-10-20T17:23:44.290	2023-10-20T17:23:44.290	0.0290000000
3 + 5	8	8			https://platform.toloka.ai/task/41864367/00027eccaf--6532b772b060d944af29cd50	00027eccaf--6532af264eb520245255b9a9	00027eccaf--6532b772b060d944af29cd50	00027eccaf--6532b772b060d944af29cd4d	23a278b8abff705b8b102c3fd1d18ae5	APPROVED	2023-10-20T17:22:58.781	2023-10-20T17:23:44.290	2023-10-20T17:23:44.290	0.0290000000
1 + 25	26				https://platform.toloka.ai/task/41864367/00027eccaf--6532b772b060d944af29cd50	00027eccaf--6532b18702a2ad7a848d2b80	00027eccaf--6532b772b060d944af29cd50	00027eccaf--6532b772b060d944af29cd4d	23a278b8abff705b8b102c3fd1d18ae5	APPROVED	2023-10-20T17:22:58.781	2023-10-20T17:23:44.290	2023-10-20T17:23:44.290	0.0290000000
41 + 99	140	140			https://platform.toloka.ai/task/41864367/00027eccaf--6532b77351f0de5a111a96b9	00027eccaf--6532af254eb520245255b97b	00027eccaf--6532b77351f0de5a111a96b9	00027eccaf--6532b77351f0de5a111a96b7	6b3139d3611b2cae40b148dd07940af6	APPROVED	2023-10-20T17:22:59.435	2023-10-20T17:23:19.343	2023-10-20T17:23:19.343	0.0290000000
11 + 64	75				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77351f0de5a111a96b9	00027eccaf--6532b18702a2ad7a848d2c38	00027eccaf--6532b77351f0de5a111a96b9	00027eccaf--6532b77351f0de5a111a96b7	6b3139d3611b2cae40b148dd07940af6	APPROVED	2023-10-20T17:22:59.435	2023-10-20T17:23:19.343	2023-10-20T17:23:19.343	0.0290000000
933 + 33	966				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77351f0de5a111a96b9	00027eccaf--6532b18702a2ad7a848d2bb0	00027eccaf--6532b77351f0de5a111a96b9	00027eccaf--6532b77351f0de5a111a96b7	6b3139d3611b2cae40b148dd07940af6	APPROVED	2023-10-20T17:22:59.435	2023-10-20T17:23:19.343	2023-10-20T17:23:19.343	0.0290000000
3788 + 4167	7955				https://platform.toloka.ai/task/41864367/00027eccaf--6532b773c42926140544c573	00027eccaf--6532b18702a2ad7a848d2c1b	00027eccaf--6532b773c42926140544c573	00027eccaf--6532b773c42926140544c571	e7f280be4cfaddc1bd5a066090011345	APPROVED	2023-10-20T17:22:59.894	2023-10-20T17:23:41.596	2023-10-20T17:23:41.596	0.0290000000
49230 + 73616	122846				https://platform.toloka.ai/task/41864367/00027eccaf--6532b773c42926140544c573	00027eccaf--6532b18702a2ad7a848d2b86	00027eccaf--6532b773c42926140544c573	00027eccaf--6532b773c42926140544c571	e7f280be4cfaddc1bd5a066090011345	APPROVED	2023-10-20T17:22:59.894	2023-10-20T17:23:41.596	2023-10-20T17:23:41.596	0.0290000000
22 + 90	112	112			https://platform.toloka.ai/task/41864367/00027eccaf--6532b773c42926140544c573	00027eccaf--6532af264eb520245255b997	00027eccaf--6532b773c42926140544c573	00027eccaf--6532b773c42926140544c571	e7f280be4cfaddc1bd5a066090011345	APPROVED	2023-10-20T17:22:59.894	2023-10-20T17:23:41.596	2023-10-20T17:23:41.596	0.0290000000
1 + 25	26				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77a1f0c596aa0db785f	00027eccaf--6532b18702a2ad7a848d2b80	00027eccaf--6532b77a1f0c596aa0db785f	00027eccaf--6532b77a1f0c596aa0db7852	9cf440ded3ce355b265e7d106da6aed8	APPROVED	2023-10-20T17:23:06.549	2023-10-20T17:23:26.046	2023-10-20T17:23:26.046	0.0290000000
69 + 69	138				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77a1f0c596aa0db785f	00027eccaf--6532b18902a2ad7a848d2d00	00027eccaf--6532b77a1f0c596aa0db785f	00027eccaf--6532b77a1f0c596aa0db7852	9cf440ded3ce355b265e7d106da6aed8	APPROVED	2023-10-20T17:23:06.549	2023-10-20T17:23:26.046	2023-10-20T17:23:26.046	0.0290000000
153 + 389	542	542			https://platform.toloka.ai/task/41864367/00027eccaf--6532b77a1f0c596aa0db785f	00027eccaf--6532af264eb520245255b993	00027eccaf--6532b77a1f0c596aa0db785f	00027eccaf--6532b77a1f0c596aa0db7852	9cf440ded3ce355b265e7d106da6aed8	APPROVED	2023-10-20T17:23:06.549	2023-10-20T17:23:26.046	2023-10-20T17:23:26.046	0.0290000000
67 + 1	68	68			https://platform.toloka.ai/task/41864367/00027eccaf--6532b77a1f0c596aa0db7872	00027eccaf--6532af254eb520245255b97f	00027eccaf--6532b77a1f0c596aa0db7872	00027eccaf--6532b77a1f0c596aa0db786f	3278916f7337626dd2cc243c7e50f838	APPROVED	2023-10-20T17:23:06.714	2023-10-20T17:23:56.509	2023-10-20T17:23:56.509	0.0290000000
5010 + 3040	8050				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77a1f0c596aa0db7872	00027eccaf--6532b18902a2ad7a848d2d0e	00027eccaf--6532b77a1f0c596aa0db7872	00027eccaf--6532b77a1f0c596aa0db786f	3278916f7337626dd2cc243c7e50f838	APPROVED	2023-10-20T17:23:06.714	2023-10-20T17:23:56.509	2023-10-20T17:23:56.509	0.0290000000
49230 + 73616	122846				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77a1f0c596aa0db7872	00027eccaf--6532b18702a2ad7a848d2b86	00027eccaf--6532b77a1f0c596aa0db7872	00027eccaf--6532b77a1f0c596aa0db786f	3278916f7337626dd2cc243c7e50f838	APPROVED	2023-10-20T17:23:06.714	2023-10-20T17:23:56.509	2023-10-20T17:23:56.509	0.0290000000
11 + 64	75				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77a4ace940c6a162870	00027eccaf--6532b18702a2ad7a848d2c38	00027eccaf--6532b77a4ace940c6a162870	00027eccaf--6532b77a4ace940c6a16286e	e4cf0b1970662a643feded2bf8338add	APPROVED	2023-10-20T17:23:06.467	2023-10-20T17:23:32.808	2023-10-20T17:23:32.808	0.0290000000
5704 + 7848	13552				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77a4ace940c6a162870	00027eccaf--6532b18902a2ad7a848d2d2b	00027eccaf--6532b77a4ace940c6a162870	00027eccaf--6532b77a4ace940c6a16286e	e4cf0b1970662a643feded2bf8338add	APPROVED	2023-10-20T17:23:06.467	2023-10-20T17:23:32.808	2023-10-20T17:23:32.808	0.0290000000
376 + 111	487	487			https://platform.toloka.ai/task/41864367/00027eccaf--6532b77a4ace940c6a162870	00027eccaf--6532af254eb520245255b97d	00027eccaf--6532b77a4ace940c6a162870	00027eccaf--6532b77a4ace940c6a16286e	e4cf0b1970662a643feded2bf8338add	APPROVED	2023-10-20T17:23:06.467	2023-10-20T17:23:32.808	2023-10-20T17:23:32.808	0.0290000000
80 + 4	84				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77b087d3f50ca5920b9	00027eccaf--6532b18702a2ad7a848d2c4d	00027eccaf--6532b77b087d3f50ca5920b9	00027eccaf--6532b77b087d3f50ca5920b7	0a9c7a257f3d0408da86bb71843cd53f	APPROVED	2023-10-20T17:23:07.809	2023-10-20T17:23:29.117	2023-10-20T17:23:29.117	0.0290000000
67 + 1	68	68			https://platform.toloka.ai/task/41864367/00027eccaf--6532b77b087d3f50ca5920b9	00027eccaf--6532af254eb520245255b97f	00027eccaf--6532b77b087d3f50ca5920b9	00027eccaf--6532b77b087d3f50ca5920b7	0a9c7a257f3d0408da86bb71843cd53f	APPROVED	2023-10-20T17:23:07.809	2023-10-20T17:23:29.117	2023-10-20T17:23:29.117	0.0290000000
7725 + 526	8251				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77b087d3f50ca5920b9	00027eccaf--6532b18702a2ad7a848d2bd8	00027eccaf--6532b77b087d3f50ca5920b9	00027eccaf--6532b77b087d3f50ca5920b7	0a9c7a257f3d0408da86bb71843cd53f	APPROVED	2023-10-20T17:23:07.809	2023-10-20T17:23:29.117	2023-10-20T17:23:29.117	0.0290000000
23 + 94	117				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77c1d79de7c06aacadc	00027eccaf--6532b18902a2ad7a848d2cde	00027eccaf--6532b77c1d79de7c06aacadc	00027eccaf--6532b77c1d79de7c06aacad5	d31983dd6f3d104c01d5b6ce47a67bac	APPROVED	2023-10-20T17:23:08.418	2023-10-20T17:23:44.262	2023-10-20T17:23:44.262	0.0290000000
7725 + 526	8251				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77c1d79de7c06aacadc	00027eccaf--6532b18702a2ad7a848d2bd8	00027eccaf--6532b77c1d79de7c06aacadc	00027eccaf--6532b77c1d79de7c06aacad5	d31983dd6f3d104c01d5b6ce47a67bac	APPROVED	2023-10-20T17:23:08.418	2023-10-20T17:23:44.262	2023-10-20T17:23:44.262	0.0290000000
407 + 405	812	812			https://platform.toloka.ai/task/41864367/00027eccaf--6532b77c1d79de7c06aacadc	00027eccaf--6532af264eb520245255b9b1	00027eccaf--6532b77c1d79de7c06aacadc	00027eccaf--6532b77c1d79de7c06aacad5	d31983dd6f3d104c01d5b6ce47a67bac	APPROVED	2023-10-20T17:23:08.418	2023-10-20T17:23:44.262	2023-10-20T17:23:44.262	0.0290000000
3788 + 4167	7955				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77c382aee2eeb816467	00027eccaf--6532b18702a2ad7a848d2c1b	00027eccaf--6532b77c382aee2eeb816467	00027eccaf--6532b77c382aee2eeb816461	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:23:08.510	2023-10-20T17:23:44.720	2023-10-20T17:23:44.720	0.0290000000
8664 + 4708	13372	13372			https://platform.toloka.ai/task/41864367/00027eccaf--6532b77c382aee2eeb816467	00027eccaf--6532af254eb520245255b983	00027eccaf--6532b77c382aee2eeb816467	00027eccaf--6532b77c382aee2eeb816461	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:23:08.510	2023-10-20T17:23:44.720	2023-10-20T17:23:44.720	0.0290000000
105 + 9078	9183				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77c382aee2eeb816467	00027eccaf--6532b18902a2ad7a848d2d6f	00027eccaf--6532b77c382aee2eeb816467	00027eccaf--6532b77c382aee2eeb816461	c643dce42156ac5ae114adfa28624faa	APPROVED	2023-10-20T17:23:08.510	2023-10-20T17:23:44.720	2023-10-20T17:23:44.720	0.0290000000
7725 + 526	8251				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77f1a56d0600c6554fc	00027eccaf--6532b18702a2ad7a848d2bd8	00027eccaf--6532b77f1a56d0600c6554fc	00027eccaf--6532b77f1a56d0600c6554f8	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:23:11.487	2023-10-20T17:23:38.865	2023-10-20T17:23:38.865	0.0290000000
9721 + 5754	15475	15475			https://platform.toloka.ai/task/41864367/00027eccaf--6532b77f1a56d0600c6554fc	00027eccaf--6532af264eb520245255b999	00027eccaf--6532b77f1a56d0600c6554fc	00027eccaf--6532b77f1a56d0600c6554f8	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:23:11.487	2023-10-20T17:23:38.865	2023-10-20T17:23:38.865	0.0290000000
85 + 91	176				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77f1a56d0600c6554fc	00027eccaf--6532b18902a2ad7a848d2cad	00027eccaf--6532b77f1a56d0600c6554fc	00027eccaf--6532b77f1a56d0600c6554f8	4f300f0c585181b13bfb9d19f0bfedb2	APPROVED	2023-10-20T17:23:11.487	2023-10-20T17:23:38.865	2023-10-20T17:23:38.865	0.0290000000
80 + 4	84				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77f1d79de7c06aacb85	00027eccaf--6532b18702a2ad7a848d2c4d	00027eccaf--6532b77f1d79de7c06aacb85	00027eccaf--6532b77f1d79de7c06aacb83	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:23:11.566	2023-10-20T17:23:49.379	2023-10-20T17:23:49.379	0.0290000000
4348 + 8977	13325	13325			https://platform.toloka.ai/task/41864367/00027eccaf--6532b77f1d79de7c06aacb85	00027eccaf--6532af264eb520245255b991	00027eccaf--6532b77f1d79de7c06aacb85	00027eccaf--6532b77f1d79de7c06aacb83	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:23:11.566	2023-10-20T17:23:49.379	2023-10-20T17:23:49.379	0.0290000000
23 + 94	117				https://platform.toloka.ai/task/41864367/00027eccaf--6532b77f1d79de7c06aacb85	00027eccaf--6532b18902a2ad7a848d2cde	00027eccaf--6532b77f1d79de7c06aacb85	00027eccaf--6532b77f1d79de7c06aacb83	a1f04b1d88ca645ef1402ff80c7c916e	APPROVED	2023-10-20T17:23:11.566	2023-10-20T17:23:49.379	2023-10-20T17:23:49.379	0.0290000000
5010 + 3040	8050				https://platform.toloka.ai/task/41864367/00027eccaf--6532b780382aee2eeb8164d2	00027eccaf--6532b18902a2ad7a848d2d0e	00027eccaf--6532b780382aee2eeb8164d2	00027eccaf--6532b780382aee2eeb8164d0	e406833b959069b906352c07c2d4be3e	APPROVED	2023-10-20T17:23:12.446	2023-10-20T17:24:12.122	2023-10-20T17:24:12.122	0.0290000000
153 + 389	542	542			https://platform.toloka.ai/task/41864367/00027eccaf--6532b780382aee2eeb8164d2	00027eccaf--6532af264eb520245255b993	00027eccaf--6532b780382aee2eeb8164d2	00027eccaf--6532b780382aee2eeb8164d0	e406833b959069b906352c07c2d4be3e	APPROVED	2023-10-20T17:23:12.446	2023-10-20T17:24:12.122	2023-10-20T17:24:12.122	0.0290000000
7725 + 526	8251				https://platform.toloka.ai/task/41864367/00027eccaf--6532b780382aee2eeb8164d2	00027eccaf--6532b18702a2ad7a848d2bd8	00027eccaf--6532b780382aee2eeb8164d2	00027eccaf--6532b780382aee2eeb8164d0	e406833b959069b906352c07c2d4be3e	APPROVED	2023-10-20T17:23:12.446	2023-10-20T17:24:12.122	2023-10-20T17:24:12.122	0.0290000000
7293 + 7529	14822	14822			https://platform.toloka.ai/task/41864367/00027eccaf--6532b780382aee2eeb8164ee	00027eccaf--6532af264eb520245255b9b3	00027eccaf--6532b780382aee2eeb8164ee	00027eccaf--6532b780382aee2eeb8164ec	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:23:12.976	2023-10-20T17:23:31.271	2023-10-20T17:23:31.271	0.0290000000
80 + 4	84				https://platform.toloka.ai/task/41864367/00027eccaf--6532b780382aee2eeb8164ee	00027eccaf--6532b18702a2ad7a848d2c4d	00027eccaf--6532b780382aee2eeb8164ee	00027eccaf--6532b780382aee2eeb8164ec	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:23:12.976	2023-10-20T17:23:31.271	2023-10-20T17:23:31.271	0.0290000000
7725 + 526	8251				https://platform.toloka.ai/task/41864367/00027eccaf--6532b780382aee2eeb8164ee	00027eccaf--6532b18702a2ad7a848d2bd8	00027eccaf--6532b780382aee2eeb8164ee	00027eccaf--6532b780382aee2eeb8164ec	4ff3bb526bef2dfc09d25d66edcdc772	APPROVED	2023-10-20T17:23:12.976	2023-10-20T17:23:31.271	2023-10-20T17:23:31.271	0.0290000000
407 + 405	812	812			https://platform.toloka.ai/task/41864367/00027eccaf--6532b780567cd859d50e0b98	00027eccaf--6532af264eb520245255b9b1	00027eccaf--6532b780567cd859d50e0b98	00027eccaf--6532b780567cd859d50e0b96	7a403ad9c02f5767765953f66b4422dc	APPROVED	2023-10-20T17:23:12.197	2023-10-20T17:23:38.517	2023-10-20T17:23:38.517	0.0290000000
85 + 91	176				https://platform.toloka.ai/task/41864367/00027eccaf--6532b780567cd859d50e0b98	00027eccaf--6532b18902a2ad7a848d2cad	00027eccaf--6532b780567cd859d50e0b98	00027eccaf--6532b780567cd859d50e0b96	7a403ad9c02f5767765953f66b4422dc	APPROVED	2023-10-20T17:23:12.197	2023-10-20T17:23:38.517	2023-10-20T17:23:38.517	0.0290000000
5704 + 7848	13552				https://platform.toloka.ai/task/41864367/00027eccaf--6532b780567cd859d50e0b98	00027eccaf--6532b18902a2ad7a848d2d2b	00027eccaf--6532b780567cd859d50e0b98	00027eccaf--6532b780567cd859d50e0b96	7a403ad9c02f5767765953f66b4422dc	APPROVED	2023-10-20T17:23:12.197	2023-10-20T17:23:38.517	2023-10-20T17:23:38.517	0.0290000000
105 + 9078	9183				https://platform.toloka.ai/task/41864367/00027eccaf--6532b780b060d944af29cfe3	00027eccaf--6532b18902a2ad7a848d2d6f	00027eccaf--6532b780b060d944af29cfe3	00027eccaf--6532b780b060d944af29cfe0	aa5cc7efd9261b41748becebf95ddac8	APPROVED	2023-10-20T17:23:12.586	2023-10-20T17:24:12.998	2023-10-20T17:24:12.998	0.0290000000
279 + 490	769	769			https://platform.toloka.ai/task/41864367/00027eccaf--6532b780b060d944af29cfe3	00027eccaf--6532af254eb520245255b979	00027eccaf--6532b780b060d944af29cfe3	00027eccaf--6532b780b060d944af29cfe0	aa5cc7efd9261b41748becebf95ddac8	APPROVED	2023-10-20T17:23:12.586	2023-10-20T17:24:12.998	2023-10-20T17:24:12.998	0.0290000000
23 + 94	117				https://platform.toloka.ai/task/41864367/00027eccaf--6532b780b060d944af29cfe3	00027eccaf--6532b18902a2ad7a848d2cde	00027eccaf--6532b780b060d944af29cfe3	00027eccaf--6532b780b060d944af29cfe0	aa5cc7efd9261b41748becebf95ddac8	APPROVED	2023-10-20T17:23:12.586	2023-10-20T17:24:12.998	2023-10-20T17:24:12.998	0.0290000000
5704 + 7848	13552				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7811a56d0600c65553a	00027eccaf--6532b18902a2ad7a848d2d2b	00027eccaf--6532b7811a56d0600c65553a	00027eccaf--6532b7801a56d0600c655530	b609bdfdf3c36fa56f711e10b902a5ca	APPROVED	2023-10-20T17:23:13.030	2023-10-20T17:23:52.951	2023-10-20T17:23:52.951	0.0290000000
5010 + 3040	8050				https://platform.toloka.ai/task/41864367/00027eccaf--6532b7811a56d0600c65553a	00027eccaf--6532b18902a2ad7a848d2d0e	00027eccaf--6532b7811a56d0600c65553a	00027eccaf--6532b7801a56d0600c655530	b609bdfdf3c36fa56f711e10b902a5ca	APPROVED	2023-10-20T17:23:13.030	2023-10-20T17:23:52.951	2023-10-20T17:23:52.951	0.0290000000
8 + 3	11	11			https://platform.toloka.ai/task/41864367/00027eccaf--6532b7811a56d0600c65553a	00027eccaf--6532af264eb520245255b9ab	00027eccaf--6532b7811a56d0600c65553a	00027eccaf--6532b7801a56d0600c655530	b609bdfdf3c36fa56f711e10b902a5ca	APPROVED	2023-10-20T17:23:13.030	2023-10-20T17:23:52.951	2023-10-20T17:23:52.951	0.0290000000
28 + 77	105				https://platform.toloka.ai/task/41864367/00027eccaf--6532b784b060d944af29d062	00027eccaf--6532b18902a2ad7a848d2cce	00027eccaf--6532b784b060d944af29d062	00027eccaf--6532b784b060d944af29d05f	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:23:16.248	2023-10-20T17:23:49.670	2023-10-20T17:23:49.670	0.0290000000
5704 + 7848	13552				https://platform.toloka.ai/task/41864367/00027eccaf--6532b784b060d944af29d062	00027eccaf--6532b18902a2ad7a848d2d2b	00027eccaf--6532b784b060d944af29d062	00027eccaf--6532b784b060d944af29d05f	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:23:16.248	2023-10-20T17:23:49.670	2023-10-20T17:23:49.670	0.0290000000
35 + 97	132	132			https://platform.toloka.ai/task/41864367/00027eccaf--6532b784b060d944af29d062	00027eccaf--6532af264eb520245255b99d	00027eccaf--6532b784b060d944af29d062	00027eccaf--6532b784b060d944af29d05f	7ffba062092ae3e56aafb1fb84d378df	APPROVED	2023-10-20T17:23:16.248	2023-10-20T17:23:49.670	2023-10-20T17:23:49.670	0.0290000000
85 + 91	176				https://platform.toloka.ai/task/41864367/00027eccaf--6532b784e7bac23719710d21	00027eccaf--6532b18902a2ad7a848d2cad	00027eccaf--6532b784e7bac23719710d21	00027eccaf--6532b784e7bac23719710d19	a69a1fe0322be2bcf2a0412db40b6f61	APPROVED	2023-10-20T17:23:16.189	2023-10-20T17:24:06.787	2023-10-20T17:24:06.787	0.0290000000
